Ken,gdpr recital,bdpr recital,similarity
,"without prejudice to articles 82, 83 and 84, if a processor infringes this regulation by determining the purposes and means of processing, the processor shall be considered to be a controller in respect of that processing.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.945991181
,‘information society service’ means a service as defined in point (b) of article 1(1) of directive (eu) 2015/1535 of the european parliament and of the counci;,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.945823579
,the binding corporate rules referred to in paragraph 1 shall specify at least:,§2 the measures mentioned in the lead sentence of this article shall be complied with as from the conception phase of the product or service until its execution.,0.945751674
,the competent supervisory authority shall submit the draft criteria for accreditation of a body as referred to in paragraph 1 of this article to the board pursuant to the consistency mechanism referred to in article 63.,"sole paragraph. the information to be given to the national authority referred to in this article shall be subject to regulation.” (included by law no. 13,853/2019)",0.945748758
,each supervisory authority shall be competent for the performance of the tasks assigned to and the exercise of the powers conferred on it in accordance with this regulation on the territory of its own member state.,- shall be appointed as provided for in the regulation;,0.945703461
,the competent supervisory authority shall not adopt its draft decision referred to in paragraph 1 within the period referred to in paragraph 3.,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.945570229
,compliance with the request would infringe this regulation or union or member state law to which the supervisory authority receiving the request is subject.,"§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.945536705
,the appropriate data protection training to personnel having permanent or regular access to personal data.,"– free access: guarantee to the data subjects of facilitated and free of charge consultation about the form and duration of the processing, as well as about the integrity of their personal data;",0.945320088
,"non-compliance with an order by the supervisory authority as referred to in article 58(2) shall, in accordance with paragraph 2 of this article, be subject to administrative fines up to 20 000 000 eur, or in the case of an undertaking, up to 4 % of the total worldwide annual turnover of the preceding financial year, whichever is higher.","– simple fine of up to two percent (2%) of a private legal entity’s, group or conglomerate revenues in brazil, for the prior financial year, excluding taxes, up to a total maximum of fifty million reais (r$ 50,000,000.00) per infraction;",0.945145517
,"established procedures and structures to handle complaints about infringements of the code or the manner in which the code has been, or is being, implemented by a controller or processor, and to make those procedures and structures transparent to data subjects and the public; and","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.944940302
,"where the lead supervisory authority decides not to handle the case, the supervisory authority which informed the lead supervisory authority shall handle it according to articles 61 and 62.","§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.944813194
,"the name and contact details of the controller and, where applicable, the joint controller, the controller's representative and the data protection officer;","- data protection officer: person named by the controller and processor to act as a channel of communication between the controller, the subjects of such data and the national data protection authority (anpd); (new wording given by law no. 13,853/2019)",0.944636276
,the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations;,– international data transfer: transfer of personal data to a foreign country or to an international entity of which the country is a member;,0.94457846
,"the discussions of the board shall be confidential where the board deems it necessary, as provided for in its rules of procedure.","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.944105565
,this regulation shall enter into force on the twentieth day following  that of its  publication in the official journal of the european union.,§3 rules of good practice and governance shall be published and updated periodically and may be recognized and disclosed by the national authority.,0.944088499
,the delegation of power referred to in article 12(8) and article 43(8) shall be conferred on the commission for an indeterminate period of time from 24 may 2016.,"§5 the sum of the collection of fines applied by the andp, whether or not registered as active debt, shall be allocated to the diffuse rights defense funds, as referred to in the art. 13 of law no. 7,347 of july 24, 1985, and law no. 9,008 of march 21, 1995.",0.944000406
,"requests for assistance shall contain all the necessary information, including the purpose of and reasons for the request. information exchanged shall be used only for the purpose for which it was requested.","§5 the controller who has obtained the consent referred to in item i of the lead sentence of this article that needs to communicate or share personal data with other controllers shall obtain specific consent from the data subject for this purpose, except when the need for such consent is waived as provided in this law.",0.94399288
,this regulation does not apply to the processing of personal data:,"– to implement simplified mechanisms, including by electronic means, in order to collect and record complaints on the processing of personal data non-compliant with this law.",0.943947542
,"each processor and, where applicable, the processor's representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing:","§1 when processing is based on the controller’s legitimate interest, only the personal data which are strictly necessary for the intended purpose may be processed.",0.943894038
,"processing is necessary for the establishment, exercise or defence of legal claims or whenever courts are acting in their judicial capacity;","§5 in the exercise of the powers referred to in the lead sentence of this article, the relevant authority shall ensure the preservation of industrial and information secrecy, in the terms of the law.",0.943681994
,"where reference is made to this paragraph, article 5 of regulation (eu) no 182/2011 shall apply.","§6 complaints collected in accordance with the provisions set forth in item v of the lead sentence of this article may be analyzed in an aggregate manner and any measures arising therefrom may be adopted in a standardized manner. (included by law no. 13,853/2019)",0.943663168
,draft and publish the criteria for accreditation of a body for monitoring codes of conduct pursuant to article 41 and of a certification body pursuant to article 43;,"§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.943512365
,the data protection officer may fulfil other tasks and duties. the controller or processor shall ensure that any such tasks and duties do not result in a conflict of interests.,"§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.943416643
,"the right of data subjects to be informed about the restriction, unless that may be prejudicial to the purpose of the restriction.","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.943207474
,"where reference is made to this paragraph, article 8 of regulation (eu) no 182/2011, in conjunction with article 5 thereof, shall apply.","§6 complaints collected in accordance with the provisions set forth in item v of the lead sentence of this article may be analyzed in an aggregate manner and any measures arising therefrom may be adopted in a standardized manner. (included by law no. 13,853/2019)",0.943204967
,fulfil any other tasks related to the protection of personal data.,"– data protection impact assessment1 : documentation from the controller that contains the description concerning the proceedings of the personal data processing that could pose risks to civil liberties and fundamental rights, as well as measures, safeguards and mechanisms to mitigate said risk;",0.943088866
,specify the requirements referred to in article 43(3) with a view to the accreditation of certification bodies under article 42;,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.943085315
,"where the lead supervisory authority and the supervisory authorities concerned agree to dismiss or reject parts of a complaint and to act on other parts of that complaint, a separate decision shall be adopted for each of those parts of the matter. the lead supervisory authority shall adopt the decision for the part concerning actions in relation to the controller, shall notify it to the main establishment or single establishment of the controller or processor on the territory of its member state and shall inform the complainant thereof, while the supervisory authority of the complainant shall adopt the decision for the part concerning dismissal or rejection of that complaint, and shall notify it to that complainant and shall inform the controller or processor thereof.","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.943055827
,‘supervisory authority’ means an independent public authority which is established by a member state pursuant to article 51;,"sole paragraph. the information to be given to the national authority referred to in this article shall be subject to regulation.” (included by law no. 13,853/2019)",0.942945723
,"in relation to third countries and international organisations, the commission and supervisory authorities shall take appropriate steps to:","§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.942891181
,"the basic principles for processing, including conditions for consent, pursuant to articles 5, 6, 7 and 9;","§4 for purposes of this article, pseudonymization is the processing by means of which",0.941646448
,"the transfer is necessary for the establishment, exercise or defence of legal claims;",– when the transfer is necessary for the execution of a public policy or legal,0.941299141
,"the existence of appropriate safeguards, which may include encryption or pseudonymisation.","must contain at least a description of the types of data collected, the methodology used for collection and for ensuring the security of the information, and the analysis of the controller regarding the adopted measures, safeguards and mechanisms of risk mitigation.",0.941051728
,"the requested supervisory authority shall inform the requesting supervisory authority of the results or, as the case may be, of the progress of the measures taken in order to respond to the request. the requested supervisory authority shall provide reasons for any refusal to comply with a request pursuant to paragraph 4.","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.94104812
,"in another member state, it shall contact that court in the other member state to confirm the existence of such proceedings.","§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.941043064
,"without prejudice to other tasks set out under this regulation, each supervisory authority shall on its territory:","legislation, through an administrative process that ensures right to adversary proceeding, full defense and the right to appeal;",0.940981834
,administrative and judicial redress for the data subjects whose personal data are being transferred;,– the existence of judicial and institutional guarantees for respecting the rights concerning personal data protection; and,0.940912153
,"to order the rectification or erasure of personal data or restriction of processing pursuant to articles 16, 17 and 18 and the notification of such actions to recipients to whom the personal data have been disclosed pursuant to article 17(2) and article 19;","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.94079788
,the processor shall notify the controller without undue delay after becoming aware of a personal data breach.,"§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.940549322
,national security;,state security; or,0.940418116
,proceedings against a supervisory authority shall be brought before the courts of the member state where the supervisory authority is established.,"§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.940316225
,"the competent supervisory authority shall revoke the accreditation of a body as referred to in paragraph 1 if the conditions for accreditation are not, or are no longer, met or where actions taken by the body infringe this regulation.","§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.9402664
,"the structure and contact details of the group of undertakings, or group of enterprises engaged in a joint economic activity and of each of its members;","§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.940136934
,"the records referred to in paragraphs 1 and 2 shall be in writing, including in electronic form.","§3 children’s personal data may be collected without the consent mentioned in §1 of this article when the collection is necessary to contact the parents or the legal representative, and as long as the data are used one single time and not stored, or for their protection, and under no circumstances shall the data be passed on to third parties without consent as provided in §1 of this article.",0.939882162
,to inform and advise the controller or the processor and the employees who carry out processing of their obligations pursuant to this regulation and to other union or member state data protection provisions;,§2 the controller shall adopt measures to ensure transparency of data processing based on her/his legitimate interests.,0.939659445
,to notify decisions adopted by the board pursuant to article 65 to the lead supervisory authority and the supervisory authorities concerned;,"§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.939477636
,aims to authorise contractual clauses referred to in point (a) of article 46(3); or,"§1 if consent is given in writing, it should be included in a clause that stands out from the other contractual clauses.",0.939259142
,the national accreditation body named in accordance with regulation (ec) no 765/2008 of the european parliament and of the counciin accordance with en-iso/iec 17065/2012 and with the additional requirements established by the supervisory authority which is competent pursuant to article 55 or 56.,"§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.939200602
,the controller or the processor shall publish the contact details of the data protection officer and communicate them to the supervisory authority.,"§1 the identity and contact information of the data protection officer shall be publicly disclosed, in a clear and objective manner, preferably on the controller’s website.",0.939191387
,"where proceedings concerning the same subject matter as regards processing of the same controller or processor are pending in a court in another member state, any competent court other than the court first seized may suspend its proceedings.","– to hold, at any time, agreements with processing agents in order to eliminate irregularities or legal uncertainties in administrative proceedings, in accordance with other provisions in brazilian law;",0.93903877
,"the contact details of the data protection officer, where applicable;","§1 the identity and contact information of the data protection officer shall be publicly disclosed, in a clear and objective manner, preferably on the controller’s website.",0.938790317
,"where applicable, the contact details of the data protection officer;","§1 the identity and contact information of the data protection officer shall be publicly disclosed, in a clear and objective manner, preferably on the controller’s website.",0.938790317
,"this regulation shall be binding in its entirety and directly applicable in all member states. done at brussels, 27 april 2016.","§2 the president of the republic shall be responsible for determining the preventive work leave, solely when recommended by the special commission referred in the §1 of this article, and then hand down the decision. (included by law no. 13,853/2019)",0.938647127
,the commission shall have the right to participate in the activities and meetings of the board without voting right. the commission shall designate a representative. the chair of the board shall communicate to the commission the activities of the board.,"§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.938467296
,authorise contractual clauses and provisions referred to in article 46(3);,"§1 if consent is given in writing, it should be included in a clause that stands out from the other contractual clauses.",0.93842082
,"enforceable commitments, via contractual or other legally binding instruments, to apply those appropriate safeguards, including with regard to the rights of data subjects.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.938409328
,"where applicable, carry out a periodic review of certifications issued in accordance with article 42(7);","§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.938273888
,contribute to the activities of the board;,"§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.938267386
,the data subject already has the information;,"– anonymized data: data related to a data subject who cannot be identified, considering the use of reasonable and available technical means at the time of the processing;",0.938053386
,to issue an opinion and approve draft codes of conduct pursuant to article 40(5);,"§2 the provisions in this article are not a replacement to the application of administrative, civil and criminal sanctions in the law no. 8,079, september 11th, 1990, or in specific legislation. (new wording given by law no. 13,853/2019)",0.937937746
,provide the commission with an opinion on the icons referred to in article 12(7);,"§3 children’s personal data may be collected without the consent mentioned in §1 of this article when the collection is necessary to contact the parents or the legal representative, and as long as the data are used one single time and not stored, or for their protection, and under no circumstances shall the data be passed on to third parties without consent as provided in §1 of this article.",0.937931144
,"the board shall be composed of the head of one supervisory authority of each member state and of the european data protection supervisor, or their respective representatives.","§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.937852594
,"each supervisory authority shall contribute to the consistent application of this regulation throughout the union. for that purpose, the supervisory authorities shall cooperate with each other and the commission in accordance with chapter vii.","– demonstrate the effectiveness of her/his privacy governance program when appropriate and, especially, at the request of the national authority or other entity responsible for promoting compliance with good practices or codes of conduct, which, independently, promote compliance with this law.",0.937849225
,adherence to approved codes of conduct pursuant to article 40 or approved certification mechanisms pursuant to article 42; and,"§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.937812294
,a public authority or body.,– to report to the internal control bodies any violation to the provisions set forth in this law performed by bodies and entities of the federal public administration;,0.93776376
,"the information provided to, and the protection of, children, and the manner in which the consent of the holders of parental responsibility over children is to be obtained;","§4 notarial and registry services, carried out under private nature by delegation of public authorities, shall receive the same treatment given to legal entities as provided in the lead sentence of this article, in accordance with the terms of this law.",0.937645178
,"decisions adopted by the commission on the basis of article 25(6) of directive 95/46/ec shall remain in force until amended, replaced or repealed by a commission decision adopted in accordance with paragraph 3 or 5 of this article.","§2 the provisions in this article are not a replacement to the application of administrative, civil and criminal sanctions in the law no. 8,079, september 11th, 1990, or in specific legislation. (new wording given by law no. 13,853/2019)",0.937572773
,paragraphs 1 and 2 shall not apply to the extent that processing is necessary:,"§4 for purposes of this article, pseudonymization is the processing by means of which",0.937394356
,the term of office of the chair and of the deputy chairs shall be five years and be renewable once.,"§5 in the event of vacancy of the position during the term of a board of directors’ member, the remaining term shall be completed by the successor. (included by law no. 13,853/2019)",0.937253308
,the certification bodies referred to in paragraph 1 shall provide the competent supervisory authorities with the reasons for granting or withdrawing the requested certification.,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.937087193
,"where applicable, the respective responsibilities of the controller, joint controllers and processors involved in the processing, in particular for processing within a group of undertakings;","– shared use of data: communication, dissemination, international transfer, interconnection of personal data or shared processing of banks of personal data by public agencies and entities, in compliance with their legal capabilities, or between these and private entities, reciprocally, with specific authorization, for one or more types of processing allowed by these public entities, or among private entities;",0.937050738
,"proceedings against a controller or a processor shall be brought before the courts of the member state where the controller or processor has an establishment. alternatively, such proceedings may be brought before the courts of the member state where the data subject has his or her habitual residence, unless the controller or processor is a public authority of a member state acting in the exercise of its public powers.",– processor: natural person or legal entity of either public or private law that processes personal data in the name of the controller;,0.936986003
,"where a competent court of a member state has information on proceedings, concerning the same subject matter as regards processing by the same controller or processor, that are pending in a court",– controller: natural person or legal entity of either public or private law in charge of making the decisions regarding the processing of personal data;,0.936834016
,the categories of personal data concerned;,"§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.93675949
,"the conditions governing the obligations of the member or members and staff of each supervisory authority, prohibitions on actions, occupations and benefits incompatible therewith during and after the term of office and rules governing the cessation of employment.","– national authority: body of the indirect public administration responsible for supervising, implementing and monitoring the compliance with this law.",0.936645011
,personal data shall be:,"are applicable to the entire set of personal data under her/his control, irrespective of the means used to collect them;",0.93658423
,any action taken by the controller or processor to mitigate the damage suffered by data subjects;,– prevention: adoption of measures to prevent the occurrence of damages due to the processing of personal data;,0.936416323
,the designation of a representative by the controller or processor shall be without prejudice to legal actions which could be initiated against the controller or the processor themselves.,"– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.936114926
,the legitimate interests pursued by controllers in specific contexts;,"have the purpose of establishing a relationship of trust with the data subject, by means of transparent operation and that ensure mechanisms for the data subject to participate;",0.935991705
,member state law to which the controller is subject.,"sole paragraph. the general provisions of this law are of national interest and must be observed by the federal union, states, federal district and municipalities. (by law no. 13,853/2019)",0.935862421
,a member shall be dismissed only in cases of serious misconduct or if the member no longer fulfils the conditions required for the performance of the duties.,"§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.935710189
,those implementing acts shall be adopted in accordance with the examination procedure referred to in article 93(2).,"sole paragraph. the information to be given to the national authority referred to in this article shall be subject to regulation.” (included by law no. 13,853/2019)",0.935632053
,"without prejudice to chapter viii, the competent supervisory authority or the national accreditation body shall revoke an accreditation of a certification body pursuant to paragraph 1 of this article where the conditions for the accreditation are not, or are no longer, met or where actions taken by a certification body infringe this regulation.","§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.93547797
,"if a disclosure to another recipient is envisaged, at the latest when the personal data are first disclosed.","§1 disclosure of the results or of any portion of the study or the research, as mentioned in the lead sentence of this article, shall under no circumstances reveal personal data.",0.93542377
,carry out the accreditation of certification bodies and its periodic review pursuant to article 43 and maintain a public register of accredited bodies pursuant to article 43(6) and of the accredited controllers or processors established in third countries pursuant to article 42(7);,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.93536104
,"the preparation, drafting and publication of opinions, decisions on the settlement of disputes between supervisory authorities and other texts adopted by the board.","and may issue complementary technical report to ensure compliance with this law.” (new wording given by law no. 13,853/2019)",0.935263833
,"where requests are manifestly unfounded or excessive, in particular because of their repetitive character, the supervisory authority may charge a reasonable fee based on administrative costs, or refuse to act on the request. the supervisory authority shall bear the burden of demonstrating the manifestly unfounded or excessive character of the request.","calculation of the base value for fines, by means of its own regulations concerning administrative sanctions for violations of this law, which must be the object of a public consultation.",0.935196559
,to authorise contractual clauses referred to in point (a) of article 46(3);,"§1 if consent is given in writing, it should be included in a clause that stands out from the other contractual clauses.",0.935157735
,"if a controller or processor intentionally or negligently, for the same or linked processing operations, infringes several provisions of this regulation, the total amount of the administrative fine shall not exceed the amount specified for the gravest infringement.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.935132981
,binding corporate rules in accordance with article 47;,binding corporate rules6;,0.935022647
,"established procedures which allow it to assess the eligibility of controllers and processors concerned to apply the code, to monitor their compliance with its provisions and to periodically review its operation;","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.934996674
,"access to documents submitted to members of the board, experts and representatives of third parties shall be governed by regulation (ec) no 1049/2001 of the european parliament and of the counci","§1 the members of anpd board of directors shall be chosen and appointed by the president of the republic, after approval by the federal senate in the terms of line f of item iii of the art. 52 of the federal constitution, and they will hold a commission position of the direction-group and superior advisory - level 5 das.",0.934921951
,"on duly justified imperative grounds of urgency, the commission shall adopt immediately applicable implementing acts in accordance with the procedure referred to in article 93(3).","§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.93482766
,to adopt standard data protection clauses referred to in article 28(8) and in point (d) of article 46(2);,"§4 for purposes of this article, pseudonymization is the processing by means of which",0.93470039
,(b) of paragraph 2 of this article. the implementing act shall be adopted in accordance with the examination procedure referred to in article 93(2).,"§6 sanctions provided for in items x, xi and xii of the lead sentence of this article shall be applied:",0.934325305
,"a process for regularly testing, assessing and evaluating the effectiveness of technical and organisational measures for ensuring the security of the processing.",establish adequate policies and safeguards based on a process of systematic evaluation of the impacts and risks to privacy;,0.933881376
,the controller and the processor shall designate a data protection officer in any case where:,"- data protection officer: person named by the controller and processor to act as a channel of communication between the controller, the subjects of such data and the national data protection authority (anpd); (new wording given by law no. 13,853/2019)",0.933744635
,to issue warnings to a controller or processor that intended processing operations are likely to infringe provisions of this regulation;,"– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.933689446
,"advise the commission on the format and procedures for the exchange of information between controllers, processors and supervisory authorities for binding corporate rules;","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.933150211
,"the members of the board and the commission of any relevant information which has been communicated to it using a standardised format. the secretariat of the board shall, where necessary, provide translations of relevant information; and","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.933083724
,respects the conditions referred to in paragraphs 2 and 4 for engaging another processor;,"§4 for purposes of this article, pseudonymization is the processing by means of which",0.932999747
,"by derogation from article 64(3) and article 65(2), an urgent opinion or an urgent binding decision referred to in paragraphs 2 and 3 of this article shall be adopted within two weeks by simple majority of the members of the board.","§2 when the provisions of lines a and b of item ii of the lead sentence of this article are applied by public agencies and entities, said waiver of consent shall be publicized, pursuant to item i of the lead sentence of art. 23 of this law.",0.932844009
,the processing is based on consent pursuant to point (a) of article 6(1) or point (a) of article 9(2) or on a contract pursuant to point (b) of article 6(1); and,– in the exceptions contained in §1 of art. 26 of this law.,0.932649247
,requested supervisory authorities shall not charge a fee for any action taken by them pursuant to a request for mutual assistance. supervisory authorities may agree on rules to indemnify each other for specific expenditure arising from the provision of mutual assistance in exceptional circumstances.,"§2 analysis of contractual clauses, documents or global corporate rules submitted to the national authority for approval, supplementary information or due diligences performed for verification of the processing operations may be required, when necessary.",0.932442997
,"to withdraw a certification or to order the certification body to withdraw a certification issued pursuant to articles 42 and 43, or to order the certification body not to issue certification if the requirements for the certification are not or are no longer met;","§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.932377435
,"where proceedings are brought against a decision of a supervisory authority which was preceded by an opinion or a decision of the board in the consistency mechanism, the supervisory authority shall forward that opinion or decision to the court.","legislation, through an administrative process that ensures right to adversary proceeding, full defense and the right to appeal;",0.932229132
,ensures that persons authorised to process the personal data have committed themselves to confidentiality or are under an appropriate statutory obligation of confidentiality;,"requirements, conditions and minimum guarantees for the transfer that are in accordance with the rights, guarantees and principles of this law.",0.932078655
,the supervisory authority with which the complaint has been lodged shall inform the complainant on the progress and the outcome of the complaint including the possibility of a judicial remedy pursuant to article 78.,"§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.931899148
,to advise the controller in accordance with the prior consultation procedure referred to in article 36;,"§4 controllers shall not condition the participation of data subjects, as referred to in",0.931713007
,"the manner in which the infringement became known to the supervisory authority, in particular whether, and if so to what extent, the controller or processor notified the infringement;",– controller: natural person or legal entity of either public or private law in charge of making the decisions regarding the processing of personal data;,0.931444047
,"when consulting the supervisory authority pursuant to paragraph 1, the controller shall provide the supervisory authority with:",– compliance with a legal or regulatory obligation by the controller;,0.931275626
,each supervisory authority shall act with complete independence in performing its tasks and exercising its powers in accordance with this regulation.,"– demonstrate the effectiveness of her/his privacy governance program when appropriate and, especially, at the request of the national authority or other entity responsible for promoting compliance with good practices or codes of conduct, which, independently, promote compliance with this law.",0.931241058
,each supervisory authority shall have all of the following investigative powers:,"§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.931095788
,each supervisory authority shall have all of the following authorisation and advisory powers:,- shall be appointed as provided for in the regulation;,0.930848793
,an independent body entrusted with the appointment under member state law.,"§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.930704295
,"disclosure by transmission, dissemination or otherwise making available, alignment or combination, restriction, erasure or destruction;","§1 the provisions of this article apply to any processing of personal data that reveals sensitive personal data and that may cause harm to the data subject, subject to the provisions of specific legislation.",0.930629568
,"review the practical application of the guidelines, recommendations and best practices referred to in points (e) and (f);","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.930593005
,of 27 april 2016,"brasília, august 14, 2018.",0.930266068
