Ken,gdpr recital,bdpr recital,similarity
,"the board shall issue an opinion where a competent supervisory authority intends to adopt any of the measures below. to that end, the competent supervisory authority shall communicate the draft decision to the board, when it:","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.873967968
,"when consulting the supervisory authority pursuant to paragraph 1, the controller shall provide the supervisory authority with:","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.873782342
,"where a supervisory authority has taken a measure pursuant to paragraph 1 and considers that final measures need urgently be adopted, it may request an urgent opinion or an urgent binding decision from the board, giving reasons for requesting such opinion or decision.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.873761615
,"a process for regularly testing, assessing and evaluating the effectiveness of technical and organisational measures for ensuring the security of the processing.","must contain at least a description of the types of data collected, the methodology used for collection and for ensuring the security of the information, and the analysis of the controller regarding the adopted measures, safeguards and mechanisms of risk mitigation.",0.873569771
,"member states shall by law reconcile the right to the protection of personal data pursuant to this regulation with the right to freedom of expression and information, including processing for journalistic purposes and the purposes of academic, artistic or literary expression.","ensuring the prevention of fraud and the safety of the data subject, in processes of identification and authentication of registration in electronic systems, respecting the rights mentioned in art. 9 of this law and except when fundamental rights and liberties of the data subject which require protection of personal data prevail.",0.872985215
,"processing on a large scale of special categories of data referred to in article 9(1), or of personal data relating to criminal convictions and offences referred to in article 10; or","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.872947203
,"as regards a processor with establishments in more than one member state, the place of its central administration in the union, or, if the processor has no central administration in the union, the establishment of the processor in the union where the main processing activities in the context of the activities of an establishment of the processor take place to the extent that the processor is subject to specific obligations under this regulation;","iv– have their origin outside the national territory and are not the object of communication, shared use of data with brazilian processing agents or the object of international transfer of data with another country that is not the country of origin, since the country of origin provides a level of personal data protection adequate to that established in this law.",0.872921678
,the obligations of the monitoring body pursuant to article 41(4).,§2 contracts and agreements as mentioned in §1 of this article shall be communicated to the national authority.,0.872920208
,the data protection officer may fulfil other tasks and duties. the controller or processor shall ensure that any such tasks and duties do not result in a conflict of interests.,"§3 the national authority may establish complementary rules about the definition and the duties of the data protection officer, including situations in which the appointment of such person may be waived, according to the nature and the size of the entity or the volume of data processing operations.",0.872898189
,the commission shall ensure appropriate publicity for the approved codes which have been decided as having general validity in accordance with paragraph 9.,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.872867844
,"‘profiling’ means any form of automated processing of personal data consisting of the use of personal data to evaluate certain personal aspects relating to a natural person, in particular to analyse or predict aspects concerning that natural person's performance at work, economic situation, health, personal preferences, interests, reliability, behaviour, location or movements;","– sensitive personal data: personal data concerning racial or ethnic origin, religious belief, political opinion, trade union or religious, philosophical or political organization membership, data concerning health or sex life, genetic or biometric data, when related to a natural person;",0.872864038
,"the supervisory authority referred to, as the case may be, in paragraphs 1 and 2, and the commission of the opinion and make it public.","§2 when applying the principles mentioned in items vii and viii of the lead sentence of art. 6 of this law, and subject to the structure, scale and volume of her/his operations, as well as the sensitivity of the processed data and the probability and seriousness of the damages to data subjects, the controller may:",0.87268937
,it is not competent for the subject-matter of the request or for the measures it is requested to execute; or,"– when necessary for the execution of a contract or preliminary procedures related to a contract of which the data subject is a party, at the request of the data subject;",0.872613697
,"the obligations of the controller and the processor pursuant to articles 8, 11, 25 to 39 and 42 and 43;","§2 the representatives referred to in items i, ii, iii, iv, v and vi of the lead sentence of this article and their alternate shall be appointed by the full representatives of their respective bodies and entities of the public administration.",0.87261175
,requested supervisory authorities shall not charge a fee for any action taken by them pursuant to a request for mutual assistance. supervisory authorities may agree on rules to indemnify each other for specific expenditure arising from the provision of mutual assistance in exceptional circumstances.,"§3 the national authority may establish complementary rules about the definition and the duties of the data protection officer, including situations in which the appointment of such person may be waived, according to the nature and the size of the entity or the volume of data processing operations.",0.872554552
,"requested supervisory authorities shall, as a rule, supply the information requested by other supervisory authorities by electronic means, using a standardised format.","§3 when processing originates from the consent of the data subject or from a contract, the data subject may request a complete electronic copy of her/his personal data, subject to commercial and industrial secrecy, in accordance with regulations of the national authority, in a format that allows its subsequent use, including for other processing operations.",0.872547601
,the controller and processor shall ensure that the data protection officer does not receive any instructions regarding the exercise of those tasks. he or she shall not be dismissed or penalised by the controller or the processor for performing his tasks. the data protection officer shall directly report to the highest management level of the controller or the processor.,"§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.872375983
,any link between the purposes for which the personal data have been collected and the purposes of the intended further processing;,"– when the data subject has given her/his specific and highlighted consent for the transfer, with prior information about the international nature of the operation, with this being clearly distinct from other purposes; or",0.872286483
,"where the lead supervisory authority and the supervisory authorities concerned agree to dismiss or reject parts of a complaint and to act on other parts of that complaint, a separate decision shall be adopted for each of those parts of the matter. the lead supervisory authority shall adopt the decision for the part concerning actions in relation to the controller, shall notify it to the main establishment or single establishment of the controller or processor on the territory of its member state and shall inform the complainant thereof, while the supervisory authority of the complainant shall adopt the decision for the part concerning dismissal or rejection of that complaint, and shall notify it to that complainant and shall inform the controller or processor thereof.","§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.872134439
,"within a reasonable period after obtaining the personal data, but at the latest within one month, having regard to the specific circumstances in which the personal data are processed;","are applicable to the entire set of personal data under her/his control, irrespective of the means used to collect them;",0.872030863
,"the board shall ensure the consistent application of this regulation. to that end, the board shall, on its own initiative or, where relevant, at the request of the commission, in particular:","§1 the communication shall be done in a reasonable time period, as defined by the national authority, and shall contain, at the very least:",0.87199946
,"the controller or the processor and, where applicable, the controller's or the processor's representative, shall make the record available to the supervisory authority on request.",§3 the rights provided in this article shall be exercised by means of an express request by the data subject or her/his legally constituted representative to the processing agent.,0.871927112
,the data subject has given consent to the processing of his or her personal data for one or more specific purposes;,"are applicable to the entire set of personal data under her/his control, irrespective of the means used to collect them;",0.871836862
,"where the lead supervisory authority decides not to handle the case, the supervisory authority which informed the lead supervisory authority shall handle it according to articles 61 and 62.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.871515702
,the exercise of the rights of data subjects;,– the existence of judicial and institutional guarantees for respecting the rights concerning personal data protection; and,0.871324304
,aims to approve the criteria for accreditation of a body pursuant to article 41(3) or a certification body pursuant to article 43(3);,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.871313171
,"the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against and the prevention of threats to public security;",activities of investigation and prosecution of criminal offenses; or,0.871307134
,the board shall act independently when performing its tasks or exercising its powers pursuant to articles 70 and 71.,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.871137674
,the controller shall bear the burden of demonstrating the manifestly unfounded or excessive character of the request.,§2 the burden of proof to demonstrate that the consent was dully obtained in compliance with the provisions of this law is on the controller.,0.871118509
,the right to lodge a complaint with a supervisory authority;,– compliance with a legal or regulatory obligation by the controller;,0.871037019
,the national accreditation body named in accordance with regulation (ec) no 765/2008 of the european parliament and of the counciin accordance with en-iso/iec 17065/2012 and with the additional requirements established by the supervisory authority which is competent pursuant to article 55 or 56.,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.870695962
,"for the purpose of paragraph 1, the commission may request information from member states and supervisory authorities.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.870552663
,"where proceedings are brought against a decision of a supervisory authority which was preceded by an opinion or a decision of the board in the consistency mechanism, the supervisory authority shall forward that opinion or decision to the court.",– to receive pleadings from the data subject against the controller after the data subject has demonstrated that he/she presented a complaint against the controller that was not solved in the timeframe established in regulation;,0.870516024
,proceedings against a supervisory authority shall be brought before the courts of the member state where the supervisory authority is established.,– determination by the national authority when there has been a violation of the provisions of this law.,0.870291946
,the staff of the european data protection supervisor involved in carrying out the tasks conferred on the board by this regulation shall be subject to separate reporting lines from the staff involved in carrying out tasks conferred on the european data protection supervisor.,"sole paragraph. anpd shall articulate its operation and practices with other bodies and entities with sanctioning and normative powers related to matters of personal data protection, and it shall be the central body for the interpretation of this law and for setting the standards and guidelines for the implementation thereof. (included by law no. 13,853/2019)",0.870231107
,to issue certifications and approve criteria of certification in accordance with article 42(5);,§3 rules of good practice and governance shall be published and updated periodically and may be recognized and disclosed by the national authority.,0.870215476
,"describe the nature of the personal data breach including where possible, the categories and approximate number of data subjects concerned and the categories and approximate number of personal data records concerned;",i – a description of the nature of the affected personal data; ii – information on the data subjects involved;,0.869677051
,"where personal data have not been obtained from the data subject, the controller shall provide the data subject with the following information:","§2 information and the data may be provided, at the data subject’s discretion: i – by electronic means that is safe and suitable for this purpose; or",0.86960978
,promote the awareness of controllers and processors of their obligations under this regulation;,"– to stimulate the adoption of standards for services and products that facilitate the control of data subjects regarding their personal data, which should take into account the specificities of the activities and the size of those responsible;",0.869393628
,"the representative shall be established in one of the member states where the data subjects, whose personal data are processed in relation to the offering of goods or services to them, or whose behaviour is monitored, are.","§3 when the processing of personal data is a condition for the provision of a product or service or for the exercise of a right, the data subject shall be informed with special highlight of this fact and of the means by which she/he may exercise her/his data subject’s rights as listed in art. 18 of this law.",0.869189328
,"where proceedings concerning the same subject matter as regards processing of the same controller or processor are pending in a court in another member state, any competent court other than the court first seized may suspend its proceedings.","§3 when processing originates from the consent of the data subject or from a contract, the data subject may request a complete electronic copy of her/his personal data, subject to commercial and industrial secrecy, in accordance with regulations of the national authority, in a format that allows its subsequent use, including for other processing operations.",0.869178184
,the controller has taken subsequent measures which ensure that the high risk to the rights and freedoms of data subjects referred to in paragraph 1 is no longer likely to materialise;,"– to amend regulations and procedures on the protection of personal data and privacy, as well as on data protection impact assessment reports in cases in which the processing represents a high risk to the guarantee of the general principles of personal data protection foreseen in this law;",0.869152254
,"each member shall have the qualifications, experience and skills, in particular in the area of the protection of personal data, required to perform its duties and exercise its powers.","§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.868987508
,processing is necessary for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller;,"– when necessary for the execution of a contract or preliminary procedures related to a contract of which the data subject is a party, at the request of the data subject;",0.868722348
,the data protection impact assessment provided for in article 35; and,– the adoption of security measures as provided in regulation;,0.868472259
,"where the personal data must remain confidential subject to an obligation of professional secrecy regulated by union or member state law, including a statutory obligation of secrecy.","– to ensure the observance of commercial and industrial secrets, as long as the protection of personal data and the confidentiality of information when it is protected by law or when the breach of confidentiality violates the grounds of art. 2 of this law;",0.868372139
,"are legally binding and apply to and are enforced by every member concerned of the group of undertakings, or group of enterprises engaged in a joint economic activity, including their employees;","§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.868363368
,"the lead supervisory authority and the other supervisory authorities concerned shall supply the information required under this article to each other by electronic means, using a standardised format.",§5o notarial and registry bodies shall provide access to data by electronic means to the public administration in order to fulfill the purposes mentioned in the lead sentence of this,0.867734417
,paragraphs 1 and 2 shall not apply to the extent that processing is necessary:,"§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.867641187
,"each member state shall notify to the commission the provisions of its law which it has adopted pursuant to paragraph 2 and, without delay, any subsequent amendment law or amendment affecting them.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.867524549
,"paragraph 1 shall not affect the general contract law of member states such as the rules on the validity, formation or effect of a contract in relation to a child.","§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.867517871
,"the storage periods and the applicable safeguards taking into account the nature, scope and purposes of the processing or categories of processing;","must contain at least a description of the types of data collected, the methodology used for collection and for ensuring the security of the information, and the analysis of the controller regarding the adopted measures, safeguards and mechanisms of risk mitigation.",0.867312602
,by the member states when carrying out activities which fall within the scope of chapter 2 of title v of the teu;,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.867128625
,"enforceable commitments, via contractual or other legally binding instruments, to apply those appropriate safeguards, including with regard to the rights of data subjects.","– when the controller offers and proves guarantees of compliance with the principles and the rights of the data subject and the regime of data protection provided in this law, in the form of:",0.867040859
,"without prejudice to the exercise of its rights vis-à-vis third parties and with the exception of paragraph 5, each member state shall refrain, in the case provided for in paragraph 1, from requesting reimbursement from another member state in relation to damage referred to in paragraph 4.","§5 in the exercise of the powers referred to in the lead sentence of this article, the relevant authority shall ensure the preservation of industrial and information secrecy, in the terms of the law.",0.866681149
,"contractual clauses between the controller or processor and the controller, processor or the recipient of the personal data in the third country or international organisation; or",– international data transfer: transfer of personal data to a foreign country or to an international entity of which the country is a member;,0.866608809
,"‘data concerning health’ means personal data related to the physical or mental health of a natural person, including the provision of health care services, which reveal information about his or her health status;",– personal data: information regarding an identified or identifiable natural person;,0.866481285
,"in order to ensure the correct and consistent application of this regulation in individual cases, the board shall adopt a binding decision in the following cases:","§5 in the exercise of the powers referred to in the lead sentence of this article, the relevant authority shall ensure the preservation of industrial and information secrecy, in the terms of the law.",0.866126685
,the collection of personal data;,retention of the personal data or the database;,0.865871726
,"the context in which the personal data have been collected, in particular regarding the relationship between data subjects and the controller;","– to stimulate the adoption of standards for services and products that facilitate the control of data subjects regarding their personal data, which should take into account the specificities of the activities and the size of those responsible;",0.865689431
,the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed;,"are applicable to the entire set of personal data under her/his control, irrespective of the means used to collect them;",0.865200971
,to notify the controller or the processor of an alleged infringement of this regulation;,"– when necessary for the execution of a contract or preliminary procedures related to a contract of which the data subject is a party, at the request of the data subject;",0.865090143
,"disclosure by transmission, dissemination or otherwise making available, alignment or combination, restriction, erasure or destruction;","– processing: any operation carried out with personal data, such as collection, production, receipt, classification, use, access, reproduction, transmission, distribution, processing, filing, storage, deletion, evaluation or control of the information, modification, communication, transfer, dissemination or extraction;",0.864907824
,to carry out a review on certifications issued pursuant to article 42(7);,"§3 the national authority may designate certification entities to carry out the provisions of the lead sentence of this article, which shall remain under their inspection and subject to the terms defined in regulation.",0.864597987
,"access to documents submitted to members of the board, experts and representatives of third parties shall be governed by regulation (ec) no 1049/2001 of the european parliament and of the counci","sole paragraph. anpd shall articulate its operation and practices with other bodies and entities with sanctioning and normative powers related to matters of personal data protection, and it shall be the central body for the interpretation of this law and for setting the standards and guidelines for the implementation thereof. (included by law no. 13,853/2019)",0.864539281
,the controller or the processor shall publish the contact details of the data protection officer and communicate them to the supervisory authority.,"§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.864505521
,conduct the accreditation of a body for monitoring codes of conduct pursuant to article 41 and of a certification body pursuant to article 43;,§3 rules of good practice and governance shall be published and updated periodically and may be recognized and disclosed by the national authority.,0.864441501
,"established procedures for the issuing, periodic review and withdrawal of data protection certification, seals and marks;",- propose strategic guidelines and provide subsidies for the preparation of personal data protection and privacy national policy and for the operation of anpd;,0.86443658
,to issue reprimands to a controller or a processor where processing operations have infringed provisions of this regulation;,"– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.864085487
,"when assessing the adequacy of the level of protection, the commission shall, in particular, take account of the following elements:","§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.863989302
,the lead supervisory authority shall cooperate with the other supervisory authorities concerned in accordance with this article in an endeavour to reach consensus. the lead supervisory authority and the supervisory authorities concerned shall exchange all relevant information with each other.,"§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.863986051
,"the commission shall publish in the official journal of the european union and on its website a list of the third countries, territories and specified sectors within a third country and international organisations for which it has decided that an adequate level of protection is or is no longer ensured.",- to countries or international organizations that provide a level of protection of personal data that is adequate to the provisions of this law;,0.863889799
,demonstrated their independence and expertise in relation to the subject-matter of the certification to the satisfaction of the competent supervisory authority;,"– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.863824654
,"where reference is made to this paragraph, article 5 of regulation (eu) no 182/2011 shall apply.","§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.863237568
,promote the cooperation and the effective bilateral and multilateral exchange of information and best practices between the supervisory authorities;,"– to promote cooperation initiatives with data protection authorities of other countries, of international or transnational nature;",0.863236307
,"examine, on its own initiative, on request of one of its members or on request of the commission, any question covering the application of this regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this regulation;","– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.863219616
,this regulation does not apply to the processing of personal data:,"§1 it is forbidden for public authorities to transfer to private entities personal data contained in databases to which they have access, except:",0.862955791
,processing of personal data which takes place in the context of the activities of establishments in more than one member state of a controller or processor in the union where the controller or processor is established in more than one member state; or,"– the processing activity is aimed at the offering or provision of goods or services, or at the processing of data of individuals located on the national territory;",0.862942653
,by a body which has an appropriate level of expertise in relation to the subject-matter of the code and is accredited for that purpose by the competent supervisory authority.,"– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.862932995
,"each processor and, where applicable, the processor's representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing:","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.862850538
,the commission shall enter into consultations with the third country or international organisation with a view to remedying the situation giving rise to the decision made pursuant to paragraph 5.,"§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.862751706
,the member state in whose territory the damage was caused shall make good such damage under the conditions applicable to damage caused by its own staff. the member state of the seconding,sole paragraph. the controller or the processor who neglect to adopt the security measures provided in art. 46 of this law shall be held liable for damages caused by the violation of the security.,0.862744471
,"‘filing system’ means any structured set of personal data which are accessible according to specific criteria, whether centralised, decentralised or dispersed on a functional or geographical basis;","– database: a structured set of personal data, kept in one or several locations, in electronic or physical support;",0.862562868
,"where the board has been unable to adopt a decision within the periods referred to in paragraph 2, it shall adopt its decision within two weeks following the expiration of the second month referred to in paragraph 2 by a simple majority of the members of the board. where the members of the board are split, the decision shall by adopted by the vote of its chair.","§4 if it is impossible to immediately adopt the measure mentioned in §3 of this article, the controller shall send a reply to the data subject in which she/he may:",0.862511095
,"‘international organisation’ means an organisation and its subordinate bodies governed by public international law, or any other body which is set up by, or on the basis of, an agreement between two or more countries.","- resources derived from agreements, contracts or similar instruments held with entities, bodies or companies, of either public or private law, national or international;",0.862448459
,"the board shall, where appropriate, consult interested parties and give them the opportunity to comment within a reasonable period. the board shall, without prejudice to article 76, make the results of the consultation procedure publicly available.","§1 the communication shall be done in a reasonable time period, as defined by the national authority, and shall contain, at the very least:",0.862370988
,the purposes and means of the intended processing;,– the specific purpose of the processing;,0.862315126
,"demonstrated, to the satisfaction of the competent supervisory authority, that their tasks and duties do not result in a conflict of interests.","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.862307526
,the processing is unlawful and the data subject opposes the erasure of the personal data and requests the restriction of their use instead;,– blocking of the personal data to which the infraction refers to until its regularization;,0.862224447
,"the degree of cooperation with the supervisory authority, in order to remedy the infringement and mitigate the possible adverse effects of the infringement;",i – the severity and the nature of the infractions and of the personal rights affected; ii – the good faith of the offender;,0.862093514
,each member state shall ensure that each supervisory authority chooses and has its own staff which shall be subject to the exclusive direction of the member or members of the supervisory authority concerned.,"§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.861915
,"the core activities of the controller or the processor consist of processing operations which, by virtue of their nature, their scope and/or their purposes, require regular and systematic monitoring of data subjects on a large scale; or","– purpose: processing done for legitimate, specific and explicit purposes of which the data subject is informed, with no possibility of subsequent processing that is incompatible with these purposes;",0.861270924
,"the controller shall seek the advice of the data protection officer, where designated, when carrying out a data protection impact assessment.","§1 the identity and contact information of the data protection officer shall be publicly disclosed, in a clear and objective manner, preferably on the controller’s website.",0.861230615
,to issue an opinion and approve draft codes of conduct pursuant to article 40(5);,§3 rules of good practice and governance shall be published and updated periodically and may be recognized and disclosed by the national authority.,0.860970058
,to order the controller to communicate a personal data breach to the data subject;,– blocking of the personal data to which the infraction refers to until its regularization;,0.860912591
,supervisory authority whose staff has caused damage to any person in the territory of another member state shall reimburse that other member state in full any sums it has paid to the persons entitled on their behalf.,"§4 anyone who pays compensation for damages to the data subject has the right to demand compensation from the other liable parties, to the extent of their participation in the damaging event.",0.860871732
,references to the repealed directive shall be construed as references to this regulation. references to the working party on the protection of individuals with regard to the processing of personal data established by article 29 of directive 95/46/ec shall be construed as references to the european data protection board established by this regulation.,"§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.860762112
,provide the commission with an opinion on the icons referred to in article 12(7);,"§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.860514381
,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing the personal data breaches and determining the undue delay","– repeated and demonstrated adoption of internal mechanisms and procedures capable of minimizing the damage, for secure and proper data processing, in accordance with the provisions of item ii of §2 of art. 48 of this law.",0.860513865
,"the basic principles for processing, including conditions for consent, pursuant to articles 5, 6, 7 and 9;","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.860227814
,"describe the measures taken or proposed to be taken by the controller to address the personal data breach, including, where appropriate, measures to mitigate its possible adverse effects.","must contain at least a description of the types of data collected, the methodology used for collection and for ensuring the security of the information, and the analysis of the controller regarding the adopted measures, safeguards and mechanisms of risk mitigation.",0.860201469
,administrative and judicial redress for the data subjects whose personal data are being transferred;,"– data protection impact assessment1 : documentation from the controller that contains the description concerning the proceedings of the personal data processing that could pose risks to civil liberties and fundamental rights, as well as measures, safeguards and mechanisms to mitigate said risk;",0.860158748
,"each member state shall notify to the commission those provisions of its law which it adopts pursuant to paragraph 1, by 25 may 2018 and, without delay, any subsequent amendment affecting them.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.860009956
,the core activities of the controller or the processor consist of processing on a large scale of special categories of data pursuant to article 9 and personal data relating to criminal convictions and offences referred to in article 10.,"§2 when processing data as mentioned in §1 of this article, controllers shall make public the information about the types of data collected, the way it is used and the procedures for exercising the rights of data subjects referred to in art. 18 of this law.",0.859833218
,respects the conditions referred to in paragraphs 2 and 4 for engaging another processor;,"– when it is necessary to satisfy the situations provided in items ii, v and vi of art. 7 of this law.",0.859555102
,"each member state shall ensure that each supervisory authority is subject to financial control which does not affect its independence and that it has separate, public annual budgets, which may be part of the overall state or national budget.","§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.859262172
,"a supervisory authority may, in accordance with member state law, and with the seconding supervisory authority's authorisation, confer powers, including investigative powers on the seconding supervisory authority's members or staff involved in joint operations or, in so far as the law of the member state of the host supervisory authority permits, allow the seconding supervisory authority's members or staff to exercise their investigative powers in  accordance  with  the  law  of  the  member state of the seconding supervisory authority. such investigative powers may be exercised only under the guidance and in the presence of members or staff of the host supervisory authority. the seconding supervisory authority's members or staff shall be subject to the member state law of the host supervisory authority.","§3 the anpd and other public bodies and entities responsible for regulating specific sectors of economic and governmental activity shall coordinate their activities, in their respective spheres of action, in order to ensure the fulfillment of their duties efficiently and to promote the adequate functioning of regulated sectors, according to specific and sectoral legislation, and the processing of personal data, in conformity with this law.",0.859113471
